user_id,credit_limit,avg_repayment_time,transaction_success_rate,response_speed,discount_hit_rate,commission_acceptance_rate,user_rating,default_count,record_timestamp
IND10372,96078,36.87,0.9226,52.34,0.5489,0.7759,4,0,2024-07-21 10:27:00
IND10372,92417,9.88,0.9002,209.05,0.385,0.832,1,1,2024-07-21 11:08:00
IND10372,95859,3.42,0.9343,238.9,0.384,0.8572,1,0,2024-07-21 21:25:00
IND10372,94177,33.63,0.8697,199.5,0.8198,0.9668,5,0,2024-07-27 09:29:00
IND10373,130885,21.47,0.8917,185.08,0.9432,0.8642,2,0,2024-07-01 13:59:00
IND10373,133655,32.37,0.8805,270.17,0.4375,0.798,4,1,2024-07-02 15:18:00
IND10373,129899,8.92,0.8782,220.24,0.6021,0.9943,1,0,2024-07-04 21:31:00
IND10373,133074,18.08,0.875,92.01,0.5021,0.8935,5,0,2024-07-09 11:32:00
IND10373,130823,39.33,0.8635,78.5,0.2686,0.7311,4,0,2024-07-09 19:40:00
IND10373,132933,38.08,0.9453,59.06,0.2559,0.7905,5,0,2024-07-12 09:50:00
IND10373,132600,39.73,0.9869,119.87,0.4794,0.822,2,0,2024-07-14 16:48:00
IND10373,133622,42.77,0.8515,180.48,0.8495,0.8959,4,0,2024-07-17 13:49:00
IND10373,133056,21.72,0.9295,243.38,0.742,0.8859,1,0,2024-07-20 20:51:00
IND10373,135478,34.29,0.9576,289.78,0.8478,0.9446,4,0,2024-07-23 13:54:00
IND10373,133632,10.57,0.8766,241.81,0.4407,0.8537,5,0,2024-07-24 21:29:00
IND10373,133453,36.48,0.9867,54.15,0.3869,0.8957,4,1,2024-07-25 08:19:00
IND10373,136130,4.62,0.8699,285.77,0.5303,0.7147,4,0,2024-07-28 18:05:00
IND10374,44559,21.28,0.8526,27.53,0.2892,0.803,3,0,2024-07-02 22:38:00
IND10374,45786,19.92,0.9507,128.11,0.6111,0.8769,5,0,2024-07-04 13:46:00
IND10374,41121,6.02,0.8671,96.46,0.8164,0.7404,1,0,2024-07-05 19:09:00
IND10374,44170,33.19,0.9651,272.2,0.6464,0.8844,2,0,2024-07-06 09:34:00
IND10374,42866,18.48,0.9931,50.89,0.7101,0.7576,5,0,2024-07-09 10:18:00
IND10374,40809,9.68,0.9669,262.73,0.4922,0.8534,3,1,2024-07-09 14:21:00
IND10374,50475,13.48,0.909,96.43,0.6829,0.7303,3,0,2024-07-10 18:02:00
IND10374,43954,18.23,0.8511,130.13,0.3711,0.905,3,0,2024-07-14 08:28:00
IND10374,48124,35.19,0.9038,243.73,0.9166,0.7766,4,1,2024-07-14 22:17:00
IND10374,42062,18.03,0.9927,254.72,0.8224,0.9922,3,0,2024-07-15 19:39:00
IND10374,46499,44.49,0.8551,143.73,0.4896,0.8019,1,0,2024-07-18 19:25:00
IND10374,48259,11.64,0.8578,66.28,0.4802,0.8216,3,0,2024-07-25 21:01:00
IND10374,43763,22.78,0.9889,59.69,0.8365,0.8255,2,0,2024-07-30 21:57:00
IND10375,90167,42.11,0.9439,274.13,0.2041,0.9672,3,0,2024-07-10 17:32:00
IND10375,84697,33.77,0.9961,296.99,0.9494,0.9672,1,0,2024-07-11 22:40:00
IND10375,89611,38.22,0.9147,34.11,0.5913,0.8738,3,0,2024-07-12 08:09:00
IND10375,84338,5.0,0.9983,82.71,0.2507,0.799,1,1,2024-07-12 17:30:00
IND10375,88392,11.67,0.887,238.34,0.7176,0.9626,1,0,2024-07-13 16:46:00
IND10375,89503,9.61,0.9316,287.76,0.6712,0.715,3,1,2024-07-14 14:01:00
IND10375,90643,14.52,0.8955,123.26,0.8106,0.7031,5,0,2024-07-15 08:04:00
IND10375,91363,23.97,0.9902,221.59,0.5785,0.878,2,1,2024-07-24 12:46:00
IND10375,85242,41.24,0.9605,54.72,0.6577,0.7079,5,0,2024-07-24 18:51:00
IND10375,89147,26.33,0.8503,294.16,0.4266,0.7232,3,1,2024-07-24 19:49:00
IND10375,90195,30.18,0.924,240.72,0.5615,0.9644,2,0,2024-07-25 22:27:00
IND10375,84850,22.06,0.9845,102.12,0.6337,0.79,1,0,2024-07-26 11:36:00
IND10375,89503,40.02,0.9231,137.24,0.5055,0.8095,1,0,2024-07-27 22:27:00
IND10375,90960,10.06,0.8981,248.8,0.4637,0.9171,5,0,2024-07-28 20:15:00
IND10376,53096,5.31,0.8845,99.88,0.7772,0.7067,2,0,2024-07-01 20:26:00
IND10376,51198,41.34,0.9747,220.75,0.2949,0.8998,3,0,2024-07-08 09:39:00
IND10376,52906,9.26,0.9366,136.37,0.9105,0.9809,1,0,2024-07-08 11:01:00
IND10376,52134,6.3,0.9175,104.62,0.4117,0.8624,3,0,2024-07-09 08:26:00
IND10376,48369,6.61,0.9553,15.81,0.2208,0.8577,2,0,2024-07-09 12:29:00
IND10376,48233,22.64,0.9141,230.69,0.9272,0.8433,5,0,2024-07-11 16:24:00
IND10376,53518,41.2,0.8967,30.24,0.2079,0.7848,5,0,2024-07-13 22:11:00
IND10376,49265,5.34,0.9494,271.24,0.927,0.765,3,0,2024-07-17 18:02:00
IND10376,48303,29.67,0.9409,71.08,0.8137,0.9623,4,0,2024-07-19 14:40:00
IND10376,47025,42.19,0.9018,63.89,0.9065,0.8384,3,0,2024-07-24 19:38:00
IND10376,46643,5.24,0.9185,143.74,0.4394,0.7831,5,0,2024-07-26 18:20:00
IND10377,81906,25.51,0.966,285.52,0.7239,0.7298,5,0,2024-07-01 13:21:00
IND10377,84436,3.99,0.9663,77.38,0.4512,0.7685,4,1,2024-07-02 18:54:00
IND10377,78677,40.29,0.9182,259.21,0.2761,0.7305,5,0,2024-07-03 18:31:00
IND10377,83360,38.09,0.9644,44.41,0.3842,0.708,1,0,2024-07-05 17:37:00
IND10377,81953,36.21,0.8519,247.94,0.3338,0.8383,4,0,2024-07-07 16:44:00
IND10377,80692,32.02,0.8515,248.03,0.8617,0.9943,5,1,2024-07-12 09:13:00
IND10377,84346,44.73,0.9494,246.42,0.7023,0.9968,5,1,2024-07-12 12:18:00
IND10377,78743,40.01,0.9267,264.34,0.4552,0.8961,3,3,2024-07-12 21:28:00
IND10377,81180,29.64,0.855,288.62,0.7221,0.756,4,0,2024-07-14 20:01:00
IND10377,82655,18.07,0.8969,66.3,0.5324,0.9844,3,0,2024-07-15 18:29:00
IND10377,81841,44.93,0.8919,181.1,0.4115,0.7336,2,0,2024-07-15 21:47:00
IND10377,83442,36.37,0.9857,123.61,0.6224,0.9118,2,2,2024-07-20 13:36:00
IND10377,86065,15.55,0.9166,153.21,0.847,0.8967,2,0,2024-07-22 14:16:00
IND10378,107453,13.93,0.8845,241.51,0.2646,0.9388,4,0,2024-07-08 21:25:00
IND10378,108842,14.36,0.9231,125.98,0.873,0.7216,3,0,2024-07-11 20:23:00
IND10378,107531,35.14,0.9277,185.66,0.765,0.7303,1,1,2024-07-13 11:13:00
IND10378,109802,3.52,0.9024,202.42,0.2981,0.7708,2,0,2024-07-14 22:38:00
IND10378,108251,33.79,0.9729,130.81,0.7375,0.9749,3,1,2024-07-17 16:34:00
IND10378,106332,20.11,0.8672,253.31,0.4562,0.7401,4,0,2024-07-18 14:22:00
IND10378,112656,41.09,0.9761,158.22,0.7105,0.8241,1,0,2024-07-19 12:11:00
IND10378,110721,19.88,0.9704,95.65,0.3993,0.897,4,0,2024-07-20 21:07:00
IND10378,109310,29.58,0.8785,234.18,0.4479,0.9797,1,0,2024-07-22 22:43:00
IND10378,108191,2.02,0.8664,97.52,0.2191,0.9347,5,0,2024-07-24 15:15:00
IND10378,112120,20.69,0.8814,21.07,0.6414,0.9593,2,0,2024-07-25 20:47:00
IND10378,114443,32.06,0.8655,86.96,0.8126,0.8512,4,1,2024-07-30 16:08:00
IND10379,193308,14.55,0.8578,194.24,0.6891,0.7526,4,1,2024-07-06 22:55:00
IND10379,185740,20.25,0.8951,181.67,0.5544,0.789,4,1,2024-07-10 21:59:00
IND10379,190571,5.67,0.9488,121.75,0.8536,0.8549,1,0,2024-07-11 17:15:00
IND10379,186908,13.19,0.9341,142.17,0.8008,0.8284,1,1,2024-07-12 08:47:00
IND10379,193879,3.42,0.8882,68.34,0.567,0.7033,2,0,2024-07-13 12:00:00
IND10379,192336,27.93,0.8686,201.42,0.6567,0.8594,1,0,2024-07-13 17:41:00
IND10379,192097,44.68,0.8531,72.93,0.785,0.7582,4,0,2024-07-14 14:12:00
IND10379,187190,28.83,0.9699,196.64,0.3253,0.9011,2,0,2024-07-19 18:30:00
IND10379,192724,5.94,0.9501,280.15,0.2337,0.8849,5,0,2024-07-19 19:26:00
IND10379,186839,10.24,0.9007,17.73,0.295,0.8364,1,1,2024-07-20 11:08:00
IND10379,193026,21.69,0.935,130.76,0.5936,0.9858,5,0,2024-07-20 16:05:00
IND10379,188205,20.35,0.8829,114.75,0.3948,0.7278,4,0,2024-07-21 10:43:00
IND10379,185463,22.16,0.9792,73.27,0.2772,0.8853,5,0,2024-07-27 13:48:00
IND10380,186470,6.78,0.9047,61.81,0.4486,0.9854,1,0,2024-07-01 19:02:00
IND10380,187241,40.28,0.8636,211.47,0.8951,0.764,2,1,2024-07-06 15:59:00
IND10380,187581,28.7,0.9009,222.55,0.5648,0.8258,2,0,2024-07-08 15:46:00
IND10380,185949,11.96,0.9409,155.7,0.596,0.7696,2,0,2024-07-11 10:18:00
IND10380,190313,44.7,0.9189,261.42,0.2918,0.8276,4,0,2024-07-12 19:55:00
IND10380,186330,32.27,0.9524,103.53,0.5548,0.7892,5,0,2024-07-15 11:50:00
IND10380,190629,10.93,0.9411,222.33,0.6952,0.8426,5,0,2024-07-15 15:15:00
IND10380,184916,28.35,0.9419,220.4,0.2082,0.9454,2,0,2024-07-15 16:41:00
IND10380,191379,2.42,0.9571,78.13,0.485,0.8141,4,1,2024-07-18 16:55:00
IND10380,191937,29.35,0.9533,125.14,0.278,0.882,1,0,2024-07-26 17:53:00
IND10380,185658,24.0,0.9947,99.13,0.7426,0.9237,4,0,2024-07-28 16:30:00
IND10380,183023,40.22,0.8798,74.21,0.8346,0.971,2,0,2024-07-28 22:10:00
IND10380,188971,9.4,0.9746,187.52,0.6535,0.8438,3,0,2024-07-28 22:58:00
IND10380,182870,18.75,0.9053,204.89,0.2677,0.7617,1,0,2024-07-29 08:13:00
IND10381,150153,32.7,0.9429,188.82,0.8374,0.9731,5,0,2024-07-04 19:49:00
IND10381,152540,44.15,0.8921,28.92,0.587,0.8272,3,0,2024-07-05 22:15:00
IND10381,150219,28.45,0.9088,260.23,0.6886,0.967,4,1,2024-07-07 12:06:00
IND10381,150198,13.0,0.9585,88.23,0.8404,0.7533,1,0,2024-07-10 20:25:00
IND10381,155199,39.2,0.9096,197.18,0.4976,0.9644,2,0,2024-07-12 14:42:00
IND10381,154066,28.03,0.8617,255.41,0.6485,0.961,1,1,2024-07-12 14:45:00
IND10381,146547,9.56,0.9507,290.45,0.3923,0.7426,1,0,2024-07-15 15:52:00
IND10381,151959,26.61,0.9534,294.74,0.4889,0.9138,5,0,2024-07-21 16:45:00
IND10381,150445,38.48,0.9937,256.64,0.8159,0.8408,5,0,2024-07-21 18:28:00
IND10381,146155,30.54,0.9024,216.34,0.637,0.8042,5,0,2024-07-25 20:07:00
IND10381,155128,14.12,0.9011,208.96,0.5584,0.7244,4,0,2024-07-26 09:06:00
IND10381,146527,36.6,0.9557,80.7,0.5977,0.8668,1,0,2024-07-26 14:16:00
IND10381,151110,10.05,0.9404,271.18,0.2354,0.8549,2,0,2024-07-28 12:48:00
IND10382,108331,31.22,0.873,75.58,0.4143,0.7371,2,0,2024-07-05 17:18:00
IND10382,104543,11.93,0.9269,207.53,0.2974,0.9797,5,0,2024-07-10 08:14:00
IND10382,105548,12.17,0.8899,74.05,0.4626,0.9414,3,0,2024-07-10 19:10:00
IND10382,101032,29.96,0.9767,111.94,0.4488,0.7072,3,0,2024-07-11 12:44:00
IND10382,108778,43.96,0.9316,130.87,0.8453,0.9909,4,0,2024-07-11 20:28:00
IND10382,103427,37.97,0.9599,67.64,0.904,0.905,1,1,2024-07-15 22:45:00
IND10382,101203,18.4,0.9596,71.76,0.4815,0.9732,3,0,2024-07-19 12:38:00
IND10382,105758,30.64,0.8617,192.01,0.887,0.7747,3,0,2024-07-19 13:45:00
IND10382,109754,27.07,0.8887,76.12,0.2068,0.9343,5,1,2024-07-21 12:30:00
IND10382,101253,8.31,0.8547,177.67,0.4787,0.9385,4,0,2024-07-22 12:09:00
IND10382,103872,44.67,0.9455,263.15,0.8058,0.8957,1,1,2024-07-25 10:09:00
IND10382,105257,30.73,0.9328,247.95,0.6746,0.9009,4,0,2024-07-25 11:48:00
IND10383,108699,42.88,0.8888,259.08,0.4317,0.829,5,0,2024-07-01 12:23:00
IND10383,112419,30.63,0.9135,28.2,0.791,0.9716,4,0,2024-07-01 18:04:00
IND10383,111067,44.47,0.9418,132.59,0.2725,0.9097,2,0,2024-07-05 12:38:00
IND10383,114348,2.76,0.9616,64.76,0.8187,0.8065,3,0,2024-07-08 12:13:00
IND10383,109380,35.52,0.9642,81.43,0.847,0.8767,5,0,2024-07-12 14:55:00
IND10383,114754,41.11,0.919,231.39,0.2668,0.7172,2,0,2024-07-12 18:09:00
IND10383,114475,25.52,0.93,22.69,0.918,0.9785,5,0,2024-07-16 10:30:00
IND10383,108500,23.91,0.9035,202.22,0.2714,0.8866,4,0,2024-07-16 17:57:00
IND10383,107694,41.66,0.8599,282.2,0.2211,0.9313,2,0,2024-07-19 12:09:00
IND10383,116341,38.66,0.9068,273.5,0.8506,0.7186,4,0,2024-07-21 10:55:00
IND10383,115844,40.33,0.9015,57.61,0.934,0.8638,3,0,2024-07-21 11:01:00
IND10383,110686,4.58,0.9523,90.75,0.2413,0.8998,5,0,2024-07-24 21:33:00
IND10383,112227,2.21,0.8775,73.44,0.4164,0.9633,5,0,2024-07-28 16:20:00
IND10384,43470,44.02,0.8995,205.69,0.3294,0.7365,5,0,2024-07-03 12:35:00
IND10384,46481,6.54,0.892,83.44,0.254,0.9917,2,0,2024-07-12 15:29:00
IND10384,42751,39.28,0.9767,289.87,0.562,0.8656,2,1,2024-07-12 18:02:00
IND10384,51283,26.78,0.8989,176.86,0.328,0.7067,5,0,2024-07-17 11:15:00
IND10384,43469,19.12,0.9894,52.38,0.357,0.8202,4,1,2024-07-21 09:21:00
IND10384,49215,27.61,0.8986,262.45,0.9026,0.8325,1,0,2024-07-26 08:28:00
IND10384,47199,40.72,0.9763,198.82,0.2426,0.9595,1,1,2024-07-27 19:54:00
IND10384,47558,30.74,0.8737,79.77,0.8834,0.7866,5,1,2024-07-28 19:34:00
IND10384,50028,34.87,0.9901,275.34,0.3031,0.8509,5,0,2024-07-29 11:47:00
IND10384,44172,35.03,0.9064,15.45,0.2046,0.7612,5,0,2024-07-30 18:58:00
IND10385,104307,27.73,0.8544,297.01,0.7372,0.8276,4,0,2024-07-06 08:38:00
IND10385,107309,19.14,0.9744,132.34,0.8944,0.999,2,0,2024-07-08 17:48:00
IND10385,106832,31.64,0.8985,53.15,0.6984,0.7736,2,0,2024-07-08 19:45:00
IND10385,104045,42.44,0.8948,64.96,0.6623,0.8691,5,0,2024-07-10 08:13:00
IND10385,106413,44.38,0.9096,106.59,0.8532,0.8187,2,1,2024-07-16 09:28:00
IND10385,106377,21.06,0.8843,49.29,0.7342,0.8886,5,0,2024-07-16 15:06:00
IND10385,101996,4.39,0.856,159.81,0.4184,0.8746,3,0,2024-07-18 12:05:00
IND10385,107224,29.94,0.9846,143.25,0.2063,0.8892,2,0,2024-07-23 22:41:00
IND10385,108845,29.74,0.9795,73.44,0.6776,0.7303,2,0,2024-07-24 21:58:00
IND10385,107517,18.83,0.9892,45.87,0.3905,0.7787,3,0,2024-07-26 18:04:00
IND10385,108156,21.94,0.9628,125.47,0.3131,0.8384,5,1,2024-07-29 20:03:00
IND10385,105083,3.23,0.9958,294.38,0.3933,0.7028,1,0,2024-07-29 22:08:00
IND10386,141609,40.42,0.9683,210.67,0.6913,0.7318,4,1,2024-07-01 12:48:00
IND10386,132949,8.37,0.955,94.02,0.3578,0.9405,4,1,2024-07-07 09:34:00
IND10386,132938,26.8,0.9636,224.78,0.8399,0.813,5,0,2024-07-07 17:31:00
IND10386,137246,37.85,0.9057,91.6,0.7811,0.7628,5,0,2024-07-10 18:19:00
IND10386,134064,18.04,0.9454,218.83,0.6685,0.8544,2,0,2024-07-11 16:30:00
IND10386,136587,21.83,0.8791,275.01,0.5059,0.7637,3,0,2024-07-19 08:37:00
IND10386,133959,19.67,0.9921,79.9,0.2918,0.7427,4,0,2024-07-20 12:31:00
IND10386,139989,35.88,0.9773,39.55,0.893,0.8873,4,1,2024-07-25 18:12:00
IND10386,135186,22.38,0.9751,203.08,0.5249,0.9716,5,0,2024-07-26 18:39:00
IND10386,134829,39.7,0.9966,155.54,0.436,0.779,4,0,2024-07-28 22:07:00
IND10387,54523,8.71,0.9953,205.24,0.2319,0.741,4,0,2024-07-01 13:57:00
IND10387,53962,17.95,0.9257,253.51,0.3115,0.8636,2,0,2024-07-03 20:27:00
IND10387,57581,27.06,0.9132,138.83,0.4044,0.7862,4,0,2024-07-04 20:11:00
IND10387,57007,32.02,0.8651,295.43,0.257,0.8963,3,0,2024-07-04 22:55:00
IND10387,58877,10.08,0.9068,125.88,0.5155,0.8439,5,0,2024-07-08 13:17:00
IND10387,51392,17.05,0.9267,61.84,0.6099,0.9817,4,1,2024-07-11 18:43:00
IND10387,54549,25.57,0.9554,64.27,0.6907,0.9646,5,0,2024-07-16 09:43:00
IND10387,51177,41.78,0.858,59.55,0.2218,0.8559,5,1,2024-07-16 15:10:00
IND10387,56028,7.17,0.9727,165.05,0.6747,0.751,3,0,2024-07-17 12:20:00
IND10387,51233,28.4,0.9005,222.86,0.6179,0.8663,5,0,2024-07-17 12:40:00
IND10387,50333,26.08,0.9822,145.06,0.579,0.7403,1,0,2024-07-25 11:13:00
IND10387,53217,16.43,0.9915,243.4,0.902,0.9996,5,0,2024-07-27 10:12:00
IND10388,44486,15.07,0.8743,42.09,0.7087,0.7641,5,0,2024-07-07 17:43:00
IND10388,44243,2.81,0.9697,199.61,0.4443,0.7295,3,0,2024-07-08 22:16:00
IND10388,51998,26.09,0.8655,277.4,0.8153,0.9012,2,1,2024-07-11 10:12:00
IND10388,45091,38.54,0.9774,132.07,0.7932,0.9551,3,0,2024-07-12 10:19:00
IND10388,50417,43.42,0.8971,112.77,0.487,0.9466,5,0,2024-07-13 20:26:00
IND10388,45206,32.12,0.9571,22.01,0.5315,0.9455,3,1,2024-07-15 12:27:00
IND10388,47678,18.5,0.955,203.66,0.5816,0.9114,3,0,2024-07-17 15:41:00
IND10388,48172,21.27,0.8519,148.48,0.8719,0.879,2,0,2024-07-20 18:10:00
IND10388,51913,32.18,0.9857,291.92,0.4177,0.9869,3,0,2024-07-24 13:53:00
IND10388,50484,7.76,0.9214,102.28,0.9335,0.9934,4,0,2024-07-26 10:54:00
IND10388,45747,9.83,0.8869,28.34,0.7335,0.8102,5,0,2024-07-26 14:49:00
IND10388,45499,10.1,0.9353,288.89,0.6778,0.832,4,0,2024-07-30 21:53:00
IND10389,113338,33.68,0.9785,74.16,0.6654,0.8643,4,0,2024-07-02 14:22:00
IND10389,117598,10.81,0.8793,135.81,0.5622,0.8509,1,1,2024-07-03 11:10:00
IND10389,114624,24.7,0.8543,115.89,0.3823,0.8909,3,0,2024-07-14 20:24:00
IND10389,113250,37.03,0.9346,162.86,0.4465,0.7753,2,0,2024-07-15 20:17:00
IND10389,116397,36.82,0.868,199.57,0.9144,0.844,5,0,2024-07-15 21:17:00
IND10389,113370,42.06,0.8842,131.78,0.9196,0.7956,3,0,2024-07-18 16:47:00
IND10389,112344,14.7,0.9793,132.51,0.3469,0.9247,2,0,2024-07-22 19:16:00
IND10389,110342,10.7,0.8865,237.24,0.5318,0.8228,2,1,2024-07-26 11:39:00
IND10389,117777,14.07,0.9286,238.91,0.524,0.7612,3,0,2024-07-27 13:01:00
IND10389,109154,16.48,0.86,234.21,0.7364,0.8658,1,0,2024-07-27 19:12:00
IND10390,162285,6.47,0.9897,174.87,0.9426,0.9378,3,0,2024-07-04 15:08:00
IND10390,168919,32.4,0.8754,49.25,0.9334,0.7044,4,0,2024-07-08 12:38:00
IND10390,164950,39.43,0.8673,299.53,0.8569,0.8178,2,0,2024-07-11 17:34:00
IND10390,160042,5.74,0.8677,25.03,0.5992,0.8868,1,0,2024-07-11 20:46:00
IND10390,162841,28.29,0.8922,129.39,0.4741,0.7517,5,0,2024-07-12 15:59:00
IND10390,166317,15.58,0.9248,235.0,0.7616,0.7632,5,0,2024-07-13 08:06:00
IND10390,165987,28.46,0.9957,171.85,0.5995,0.7106,2,1,2024-07-18 09:28:00
IND10390,167197,43.07,0.8576,267.98,0.5531,0.9298,2,0,2024-07-19 12:36:00
IND10390,168669,22.8,0.9309,134.45,0.6973,0.8283,1,1,2024-07-21 13:17:00
IND10390,167742,31.68,0.9535,281.27,0.7461,0.7905,4,0,2024-07-24 17:30:00
IND10390,165660,11.41,0.886,21.21,0.4844,0.8832,1,0,2024-07-25 18:24:00
IND10390,163767,13.33,0.8679,146.31,0.4708,0.9925,4,0,2024-07-27 10:55:00
IND10391,129123,16.24,0.9628,117.79,0.9416,0.7513,5,0,2024-07-02 22:32:00
IND10391,122283,14.84,0.9436,162.19,0.3558,0.8385,1,0,2024-07-05 09:41:00
IND10391,125221,21.1,0.8637,267.91,0.5832,0.9175,1,0,2024-07-05 20:49:00
IND10391,123336,9.8,0.8762,19.52,0.942,0.8044,3,0,2024-07-09 17:47:00
IND10391,123313,10.97,0.933,276.52,0.4446,0.797,2,0,2024-07-11 15:14:00
IND10391,129080,41.15,0.9067,152.23,0.6,0.9346,4,0,2024-07-12 13:12:00
IND10391,129649,2.99,0.8854,87.8,0.3181,0.8443,4,0,2024-07-14 14:51:00
IND10391,125161,27.68,0.8634,232.14,0.8894,0.9796,5,0,2024-07-17 21:18:00
IND10391,122379,2.04,0.8887,279.9,0.4176,0.8314,4,0,2024-07-24 22:13:00
IND10391,130043,17.13,0.9635,195.94,0.9028,0.9766,4,0,2024-07-26 08:53:00
IND10391,131729,24.98,0.8804,181.49,0.5771,0.8528,3,0,2024-07-28 13:57:00
IND10391,130159,11.08,0.9724,234.83,0.3112,0.7224,1,1,2024-07-28 20:44:00
IND10392,182193,17.73,0.9939,89.59,0.8951,0.7544,5,1,2024-07-16 12:36:00
IND10392,179967,25.23,0.9023,111.21,0.2986,0.8781,1,0,2024-07-18 10:51:00
IND10392,178783,18.77,0.9584,204.61,0.7995,0.9601,1,1,2024-07-19 09:35:00
IND10392,178947,42.98,0.9471,34.86,0.6054,0.9728,1,0,2024-07-19 14:02:00
IND10392,183513,11.18,0.9715,73.73,0.2075,0.8524,3,0,2024-07-21 09:47:00
IND10392,185312,34.69,0.9782,225.71,0.8873,0.9245,2,1,2024-07-21 13:04:00
IND10392,181003,24.6,0.9364,172.57,0.4991,0.9941,2,0,2024-07-25 09:49:00
IND10392,187446,10.36,0.9877,67.84,0.7527,0.8043,4,0,2024-07-27 12:29:00
IND10392,178514,44.25,0.9064,267.49,0.848,0.8017,5,0,2024-07-28 20:20:00
IND10392,186898,34.08,0.8774,50.32,0.4155,0.8113,5,0,2024-07-28 21:05:00
IND10392,181873,6.24,0.9479,281.79,0.7662,0.7834,4,0,2024-07-29 22:47:00
IND10392,187051,30.08,0.9674,104.4,0.3084,0.777,5,0,2024-07-30 15:39:00
IND10393,75821,23.08,0.9108,219.51,0.7641,0.917,4,0,2024-07-01 08:14:00
IND10393,73165,16.15,0.9723,41.94,0.7121,0.822,5,0,2024-07-05 11:49:00
IND10393,78796,28.22,0.9511,30.37,0.8183,0.9584,2,0,2024-07-07 12:11:00
IND10393,82176,21.91,0.8806,53.9,0.9454,0.8002,5,0,2024-07-10 08:39:00
IND10393,79480,31.31,0.9818,18.81,0.8538,0.9093,5,0,2024-07-11 15:33:00
IND10393,72736,16.56,0.9751,25.98,0.2283,0.7305,3,0,2024-07-14 10:16:00
IND10393,78576,24.07,0.9978,264.22,0.4552,0.8629,3,0,2024-07-18 15:41:00
IND10393,74204,5.08,0.8959,38.94,0.8016,0.7162,2,1,2024-07-19 18:49:00
IND10393,75039,15.14,0.9901,120.96,0.3649,0.7438,2,0,2024-07-25 21:36:00
IND10393,73988,28.83,0.9644,186.01,0.2257,0.7429,4,0,2024-07-29 08:25:00
IND10393,78462,41.54,0.9232,28.45,0.3719,0.8736,3,0,2024-07-29 22:45:00
IND10394,182818,36.64,0.891,114.76,0.2604,0.8055,3,1,2024-07-03 13:55:00
IND10394,185500,29.7,0.9583,217.59,0.7424,0.7508,2,0,2024-07-07 12:10:00
IND10394,183974,20.83,0.9354,20.9,0.3208,0.7774,4,0,2024-07-09 11:59:00
IND10394,187544,24.77,0.9603,262.33,0.3173,0.9956,1,2,2024-07-18 17:54:00
IND10394,185220,25.85,0.8691,188.08,0.8077,0.9259,1,0,2024-07-25 10:34:00
IND10394,180625,16.92,0.9124,119.7,0.6248,0.7237,2,3,2024-07-25 13:01:00
IND10394,185834,24.56,0.9543,62.41,0.8996,0.8587,1,0,2024-07-27 14:01:00
IND10394,181977,26.89,0.9999,237.71,0.2905,0.9036,4,0,2024-07-28 19:54:00
IND10394,188044,2.75,0.99,73.31,0.6932,0.7905,2,1,2024-07-29 22:28:00
IND10394,186333,7.19,0.9884,250.05,0.4897,0.8045,3,0,2024-07-30 11:42:00
IND10395,134007,11.08,0.8627,167.06,0.7525,0.9148,4,0,2024-07-01 08:24:00
IND10395,140783,3.49,0.9907,84.68,0.4842,0.9386,4,0,2024-07-02 15:28:00
IND10395,132797,21.98,0.9453,56.4,0.8698,0.8678,1,0,2024-07-06 16:58:00
IND10395,133057,5.99,0.956,33.85,0.2001,0.7361,4,0,2024-07-07 11:49:00
IND10395,133023,20.5,0.9858,29.19,0.5957,0.8099,4,1,2024-07-09 16:07:00
IND10395,140386,24.52,0.979,193.22,0.213,0.7519,3,0,2024-07-14 11:13:00
IND10395,133265,20.85,0.8569,193.88,0.2644,0.7425,4,0,2024-07-19 21:07:00
IND10395,133963,26.62,0.982,131.29,0.6097,0.7499,5,0,2024-07-24 16:07:00
IND10395,140647,35.96,0.8786,112.41,0.4957,0.975,4,0,2024-07-24 17:22:00
IND10395,132401,19.63,0.9386,92.37,0.8345,0.9944,2,0,2024-07-25 11:07:00
IND10395,133505,18.19,0.8994,12.6,0.9164,0.7417,1,0,2024-07-26 16:23:00
IND10396,19514,8.93,0.9077,114.92,0.8502,0.8694,3,1,2024-07-02 10:54:00
IND10396,23190,26.33,0.9354,153.97,0.8057,0.7151,2,1,2024-07-06 17:00:00
IND10396,21949,7.72,0.9573,293.93,0.5469,0.92,3,1,2024-07-10 21:04:00
IND10396,21315,18.14,0.8789,18.9,0.625,0.8796,3,0,2024-07-12 17:26:00
IND10396,18126,40.33,0.8882,34.71,0.4165,0.8312,2,0,2024-07-14 10:11:00
IND10396,18191,7.03,0.9885,283.68,0.8532,0.7632,2,0,2024-07-17 10:08:00
IND10396,27162,24.26,0.9472,83.5,0.3366,0.7731,2,0,2024-07-23 09:41:00
IND10396,25194,23.98,0.8793,156.38,0.4204,0.716,3,0,2024-07-24 18:57:00
IND10396,20641,16.79,0.8966,85.89,0.3834,0.9204,4,1,2024-07-25 08:03:00
IND10396,23693,28.56,0.8943,286.37,0.5902,0.7548,5,0,2024-07-26 11:55:00
IND10396,20442,43.69,0.9731,212.61,0.3464,0.9459,4,0,2024-07-28 09:22:00
IND10396,26994,28.6,0.9351,241.44,0.4403,0.9125,4,1,2024-07-28 18:19:00
IND10396,22754,29.05,0.8789,30.46,0.477,0.8573,4,0,2024-07-29 15:01:00
