user_id,amount,timestamp,merchant_category,city,device_type,payment_method,is_fraud,hour_of_day,day_of_week,transaction_date,device_code,payment_code,city_code,merchant_code
IND10411,28746.3,2024-08-01 13:30:00,Department Store,Hyderabad,Desktop,Debit Card,0,13,3,2024-08-01,1,2,4,4
IND10411,16075.95,2024-07-25 06:00:00,Travel Agency,Bengaluru,Tablet,UPI,0,6,3,2024-07-25,2,0,2,5
IND10411,20718.57,2024-08-07 13:45:00,Travel Agency,Mumbai,Desktop,Debit Card,1,13,2,2024-08-07,1,2,0,5
IND10411,5884.33,2024-07-19 20:15:00,Pharmacy,Hyderabad,Mobile,Debit Card,0,20,4,2024-07-19,0,2,4,7
IND10411,5404.67,2024-07-31 14:30:00,Grocery Store,Mumbai,Desktop,Credit Card,0,14,2,2024-07-31,1,1,0,0
IND10411,15996.12,2024-07-28 20:15:00,Electronics,Mumbai,Mobile,Credit Card,1,20,6,2024-07-28,0,1,0,1
IND10411,39770.14,2024-07-25 10:15:00,Electronics,Mumbai,Desktop,UPI,0,10,3,2024-07-25,1,0,0,1
IND10411,44170.33,2024-07-25 13:15:00,Pharmacy,Mumbai,Desktop,UPI,0,13,3,2024-07-25,1,0,0,7
IND10411,33642.79,2024-07-18 11:45:00,Clothing,Mumbai,Tablet,Credit Card,0,11,3,2024-07-18,2,1,0,6
IND10411,30438.61,2024-08-05 14:00:00,Electronics,Mumbai,Desktop,UPI,0,14,0,2024-08-05,1,0,0,1
IND10411,23838.17,2024-08-07 06:00:00,Restaurant,Mumbai,Tablet,Debit Card,0,6,2,2024-08-07,2,2,0,2
IND10411,18174.05,2024-08-08 05:15:00,Pharmacy,Bengaluru,Desktop,Debit Card,0,5,3,2024-08-08,1,2,2,7
IND10411,34036.32,2024-08-10 21:15:00,Jewelry,Chennai,Mobile,Debit Card,1,21,5,2024-08-10,0,2,3,3
IND10411,41955.81,2024-07-21 05:30:00,Clothing,Bengaluru,Desktop,UPI,1,5,6,2024-07-21,1,0,2,6
IND10412,35204.74,2024-07-23 06:15:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,6,1,2024-07-23,2,1,2,7
IND10412,48570.84,2024-07-29 14:00:00,Restaurant,Delhi,Tablet,UPI,0,14,0,2024-07-29,2,0,1,2
IND10412,8520.14,2024-08-01 15:00:00,Department Store,Chennai,Desktop,Debit Card,0,15,3,2024-08-01,1,2,3,4
IND10412,15639.14,2024-07-15 21:45:00,Department Store,Chennai,Tablet,Credit Card,0,21,0,2024-07-15,2,1,3,4
IND10412,21289.51,2024-08-03 20:45:00,Department Store,Bengaluru,Desktop,Credit Card,0,20,5,2024-08-03,1,1,2,4
IND10412,44001.29,2024-07-21 15:30:00,Department Store,Bengaluru,Mobile,Credit Card,0,15,6,2024-07-21,0,1,2,4
IND10412,44703.92,2024-07-17 13:00:00,Department Store,Bengaluru,Tablet,UPI,0,13,2,2024-07-17,2,0,2,4
IND10412,1349.37,2024-07-28 02:15:00,Restaurant,Hyderabad,Mobile,Credit Card,0,2,6,2024-07-28,0,1,4,2
IND10412,25566.43,2024-08-08 20:45:00,Travel Agency,Chennai,Desktop,Debit Card,0,20,3,2024-08-08,1,2,3,5
IND10412,25048.68,2024-07-19 09:30:00,Grocery Store,Delhi,Mobile,UPI,0,9,4,2024-07-19,0,0,1,0
IND10412,29548.28,2024-08-13 09:30:00,Restaurant,Bengaluru,Tablet,Debit Card,0,9,1,2024-08-13,2,2,2,2
IND10412,11372.68,2024-07-27 11:15:00,Travel Agency,Hyderabad,Desktop,Credit Card,0,11,5,2024-07-27,1,1,4,5
IND10413,14478.57,2024-08-01 13:45:00,Travel Agency,Chennai,Desktop,UPI,0,13,3,2024-08-01,1,0,3,5
IND10413,22850.26,2024-08-03 09:15:00,Clothing,Bengaluru,Desktop,Credit Card,0,9,5,2024-08-03,1,1,2,6
IND10413,16569.23,2024-07-23 01:15:00,Grocery Store,Hyderabad,Tablet,UPI,0,1,1,2024-07-23,2,0,4,0
IND10413,7045.73,2024-08-05 20:30:00,Grocery Store,Hyderabad,Tablet,Credit Card,0,20,0,2024-08-05,2,1,4,0
IND10413,40961.32,2024-07-28 12:30:00,Electronics,Bengaluru,Desktop,UPI,1,12,6,2024-07-28,1,0,2,1
IND10413,30846.03,2024-08-12 08:30:00,Restaurant,Delhi,Mobile,Credit Card,0,8,0,2024-08-12,0,1,1,2
IND10413,35926.99,2024-08-09 21:00:00,Pharmacy,Mumbai,Desktop,Credit Card,0,21,4,2024-08-09,1,1,0,7
IND10413,5015.7,2024-07-16 21:30:00,Restaurant,Chennai,Desktop,Credit Card,0,21,1,2024-07-16,1,1,3,2
IND10413,19610.29,2024-07-26 13:30:00,Grocery Store,Hyderabad,Tablet,Credit Card,0,13,4,2024-07-26,2,1,4,0
IND10413,4245.19,2024-08-02 04:15:00,Jewelry,Delhi,Tablet,UPI,0,4,4,2024-08-02,2,0,1,3
IND10413,20542.88,2024-07-29 21:45:00,Restaurant,Chennai,Desktop,Credit Card,0,21,0,2024-07-29,1,1,3,2
IND10413,34585.38,2024-08-01 04:45:00,Clothing,Bengaluru,Desktop,Debit Card,0,4,3,2024-08-01,1,2,2,6
IND10414,4091.52,2024-07-28 10:30:00,Clothing,Delhi,Tablet,Debit Card,0,10,6,2024-07-28,2,2,1,6
IND10414,3681.74,2024-08-08 01:45:00,Department Store,Hyderabad,Mobile,Debit Card,0,1,3,2024-08-08,0,2,4,4
IND10414,26289.71,2024-08-08 20:45:00,Restaurant,Chennai,Tablet,Credit Card,0,20,3,2024-08-08,2,1,3,2
IND10414,8165.18,2024-08-06 11:15:00,Clothing,Delhi,Tablet,Debit Card,0,11,1,2024-08-06,2,2,1,6
IND10414,40350.37,2024-07-25 09:15:00,Grocery Store,Delhi,Tablet,Credit Card,0,9,3,2024-07-25,2,1,1,0
IND10414,3412.72,2024-07-17 20:30:00,Pharmacy,Delhi,Desktop,Credit Card,0,20,2,2024-07-17,1,1,1,7
IND10414,10526.49,2024-08-06 05:30:00,Clothing,Delhi,Tablet,Credit Card,0,5,1,2024-08-06,2,1,1,6
IND10414,23170.74,2024-07-15 00:45:00,Jewelry,Mumbai,Tablet,Debit Card,0,0,0,2024-07-15,2,2,0,3
IND10414,40860.28,2024-07-22 13:45:00,Clothing,Bengaluru,Desktop,UPI,0,13,0,2024-07-22,1,0,2,6
IND10414,40244.28,2024-08-07 23:00:00,Electronics,Delhi,Tablet,Credit Card,1,23,2,2024-08-07,2,1,1,1
IND10415,2336.52,2024-07-30 07:00:00,Grocery Store,Delhi,Mobile,Credit Card,0,7,1,2024-07-30,0,1,1,0
IND10415,25838.5,2024-07-20 13:45:00,Restaurant,Mumbai,Mobile,Debit Card,0,13,5,2024-07-20,0,2,0,2
IND10415,27556.01,2024-08-10 04:45:00,Electronics,Hyderabad,Mobile,Debit Card,0,4,5,2024-08-10,0,2,4,1
IND10415,24008.58,2024-07-18 18:15:00,Pharmacy,Hyderabad,Tablet,Debit Card,0,18,3,2024-07-18,2,2,4,7
IND10415,24258.89,2024-08-06 04:15:00,Jewelry,Chennai,Tablet,Credit Card,1,4,1,2024-08-06,2,1,3,3
IND10415,6890.67,2024-07-31 12:30:00,Travel Agency,Chennai,Tablet,Credit Card,0,12,2,2024-07-31,2,1,3,5
IND10415,13615.88,2024-08-06 19:45:00,Travel Agency,Chennai,Desktop,Debit Card,0,19,1,2024-08-06,1,2,3,5
IND10415,30629.14,2024-07-18 19:45:00,Restaurant,Hyderabad,Mobile,Debit Card,0,19,3,2024-07-18,0,2,4,2
IND10415,12027.92,2024-07-28 07:15:00,Grocery Store,Mumbai,Desktop,Debit Card,0,7,6,2024-07-28,1,2,0,0
IND10415,13567.58,2024-07-20 10:45:00,Restaurant,Chennai,Desktop,UPI,0,10,5,2024-07-20,1,0,3,2
IND10415,27670.66,2024-07-18 02:15:00,Department Store,Hyderabad,Mobile,UPI,0,2,3,2024-07-18,0,0,4,4
IND10416,5318.97,2024-07-27 11:00:00,Clothing,Hyderabad,Mobile,Debit Card,0,11,5,2024-07-27,0,2,4,6
IND10416,35856.12,2024-07-31 09:45:00,Jewelry,Delhi,Tablet,UPI,1,9,2,2024-07-31,2,0,1,3
IND10416,42118.23,2024-08-04 01:45:00,Restaurant,Hyderabad,Desktop,Credit Card,0,1,6,2024-08-04,1,1,4,2
IND10416,1909.61,2024-08-09 02:30:00,Electronics,Delhi,Tablet,Credit Card,0,2,4,2024-08-09,2,1,1,1
IND10416,19910.95,2024-08-12 22:45:00,Clothing,Bengaluru,Mobile,UPI,1,22,0,2024-08-12,0,0,2,6
IND10416,6897.59,2024-07-15 20:30:00,Jewelry,Delhi,Tablet,UPI,0,20,0,2024-07-15,2,0,1,3
IND10416,3104.73,2024-08-11 05:45:00,Pharmacy,Mumbai,Tablet,Debit Card,0,5,6,2024-08-11,2,2,0,7
IND10416,5539.44,2024-07-15 01:15:00,Jewelry,Mumbai,Desktop,UPI,0,1,0,2024-07-15,1,0,0,3
IND10416,906.02,2024-07-31 23:45:00,Clothing,Delhi,Tablet,Credit Card,0,23,2,2024-07-31,2,1,1,6
IND10416,49314.67,2024-07-24 19:30:00,Grocery Store,Delhi,Desktop,UPI,0,19,2,2024-07-24,1,0,1,0
IND10416,30356.29,2024-08-13 12:00:00,Clothing,Mumbai,Tablet,Debit Card,0,12,1,2024-08-13,2,2,0,6
IND10416,45042.92,2024-07-26 10:00:00,Travel Agency,Bengaluru,Desktop,Credit Card,1,10,4,2024-07-26,1,1,2,5
IND10416,23063.3,2024-08-01 17:30:00,Travel Agency,Bengaluru,Desktop,Debit Card,0,17,3,2024-08-01,1,2,2,5
IND10417,4798.67,2024-07-24 14:00:00,Restaurant,Hyderabad,Desktop,Debit Card,0,14,2,2024-07-24,1,2,4,2
IND10417,5924.58,2024-07-26 19:15:00,Travel Agency,Bengaluru,Desktop,Debit Card,0,19,4,2024-07-26,1,2,2,5
IND10417,42705.89,2024-07-26 11:15:00,Jewelry,Hyderabad,Tablet,Credit Card,0,11,4,2024-07-26,2,1,4,3
IND10417,6743.98,2024-07-24 21:00:00,Restaurant,Delhi,Mobile,Debit Card,0,21,2,2024-07-24,0,2,1,2
IND10417,10785.93,2024-07-22 22:00:00,Pharmacy,Hyderabad,Desktop,UPI,0,22,0,2024-07-22,1,0,4,7
IND10417,34225.64,2024-08-13 16:30:00,Jewelry,Chennai,Desktop,UPI,0,16,1,2024-08-13,1,0,3,3
IND10417,13351.6,2024-08-05 20:15:00,Pharmacy,Chennai,Mobile,Debit Card,0,20,0,2024-08-05,0,2,3,7
IND10417,31337.16,2024-07-28 04:15:00,Travel Agency,Hyderabad,Desktop,Debit Card,0,4,6,2024-07-28,1,2,4,5
IND10417,22215.86,2024-08-02 21:45:00,Pharmacy,Bengaluru,Mobile,Debit Card,0,21,4,2024-08-02,0,2,2,7
IND10417,29175.1,2024-07-27 21:45:00,Travel Agency,Delhi,Mobile,Debit Card,1,21,5,2024-07-27,0,2,1,5
IND10418,14477.32,2024-08-10 02:45:00,Restaurant,Bengaluru,Mobile,UPI,0,2,5,2024-08-10,0,0,2,2
IND10418,1815.71,2024-08-10 06:00:00,Clothing,Hyderabad,Tablet,Credit Card,0,6,5,2024-08-10,2,1,4,6
IND10418,33118.95,2024-07-28 11:45:00,Grocery Store,Hyderabad,Tablet,UPI,0,11,6,2024-07-28,2,0,4,0
IND10418,10028.09,2024-07-17 09:00:00,Clothing,Bengaluru,Tablet,Credit Card,0,9,2,2024-07-17,2,1,2,6
IND10418,47066.55,2024-08-11 00:15:00,Pharmacy,Delhi,Tablet,UPI,0,0,6,2024-08-11,2,0,1,7
IND10418,30810.41,2024-08-13 09:30:00,Electronics,Chennai,Tablet,Debit Card,1,9,1,2024-08-13,2,2,3,1
IND10418,49041.04,2024-08-04 00:45:00,Jewelry,Mumbai,Tablet,Debit Card,0,0,6,2024-08-04,2,2,0,3
IND10418,5910.52,2024-07-20 16:45:00,Pharmacy,Hyderabad,Desktop,Debit Card,0,16,5,2024-07-20,1,2,4,7
IND10418,33226.9,2024-07-25 05:45:00,Electronics,Chennai,Tablet,Debit Card,0,5,3,2024-07-25,2,2,3,1
IND10418,44113.72,2024-07-24 21:15:00,Grocery Store,Bengaluru,Mobile,Debit Card,0,21,2,2024-07-24,0,2,2,0
IND10418,10226.15,2024-08-07 08:45:00,Jewelry,Mumbai,Tablet,Debit Card,0,8,2,2024-08-07,2,2,0,3
IND10418,28019.58,2024-08-01 07:45:00,Travel Agency,Hyderabad,Tablet,Credit Card,0,7,3,2024-08-01,2,1,4,5
IND10418,45217.78,2024-08-02 21:30:00,Pharmacy,Mumbai,Mobile,Credit Card,0,21,4,2024-08-02,0,1,0,7
IND10418,41576.67,2024-07-24 18:30:00,Pharmacy,Mumbai,Mobile,UPI,0,18,2,2024-07-24,0,0,0,7
IND10419,13343.08,2024-08-08 17:15:00,Clothing,Delhi,Mobile,Debit Card,0,17,3,2024-08-08,0,2,1,6
IND10419,43613.8,2024-07-26 18:30:00,Grocery Store,Chennai,Tablet,Debit Card,0,18,4,2024-07-26,2,2,3,0
IND10419,43740.28,2024-07-21 03:45:00,Restaurant,Bengaluru,Mobile,Debit Card,0,3,6,2024-07-21,0,2,2,2
IND10419,28725.22,2024-08-11 11:30:00,Pharmacy,Delhi,Tablet,UPI,0,11,6,2024-08-11,2,0,1,7
IND10419,7761.31,2024-08-03 16:30:00,Department Store,Bengaluru,Mobile,UPI,0,16,5,2024-08-03,0,0,2,4
IND10419,20807.41,2024-08-04 12:45:00,Clothing,Mumbai,Mobile,UPI,0,12,6,2024-08-04,0,0,0,6
IND10419,40655.18,2024-07-19 04:15:00,Pharmacy,Mumbai,Mobile,UPI,0,4,4,2024-07-19,0,0,0,7
IND10419,36428.54,2024-08-11 06:00:00,Restaurant,Delhi,Tablet,Credit Card,0,6,6,2024-08-11,2,1,1,2
IND10419,47461.86,2024-08-03 01:45:00,Travel Agency,Delhi,Mobile,Debit Card,0,1,5,2024-08-03,0,2,1,5
IND10419,14162.34,2024-08-02 05:00:00,Travel Agency,Chennai,Desktop,Credit Card,0,5,4,2024-08-02,1,1,3,5
IND10420,32074.31,2024-07-27 14:45:00,Jewelry,Mumbai,Desktop,Credit Card,1,14,5,2024-07-27,1,1,0,3
IND10420,24005.09,2024-07-17 21:45:00,Restaurant,Hyderabad,Desktop,Debit Card,0,21,2,2024-07-17,1,2,4,2
IND10420,863.94,2024-07-21 20:15:00,Electronics,Hyderabad,Tablet,UPI,0,20,6,2024-07-21,2,0,4,1
IND10420,22434.67,2024-08-10 10:45:00,Electronics,Bengaluru,Mobile,UPI,0,10,5,2024-08-10,0,0,2,1
IND10420,25487.3,2024-07-27 15:30:00,Electronics,Delhi,Tablet,Credit Card,1,15,5,2024-07-27,2,1,1,1
IND10420,11336.95,2024-07-28 15:15:00,Restaurant,Hyderabad,Tablet,Credit Card,0,15,6,2024-07-28,2,1,4,2
IND10420,702.84,2024-08-01 05:00:00,Restaurant,Bengaluru,Desktop,Debit Card,0,5,3,2024-08-01,1,2,2,2
IND10420,39779.69,2024-07-18 11:00:00,Pharmacy,Delhi,Mobile,Credit Card,0,11,3,2024-07-18,0,1,1,7
IND10420,25169.84,2024-08-07 11:00:00,Electronics,Chennai,Tablet,Credit Card,0,11,2,2024-08-07,2,1,3,1
IND10420,10964.1,2024-08-07 06:45:00,Restaurant,Mumbai,Tablet,Credit Card,0,6,2,2024-08-07,2,1,0,2
IND10420,42572.25,2024-08-13 14:15:00,Department Store,Bengaluru,Desktop,Debit Card,0,14,1,2024-08-13,1,2,2,4
IND10420,18860.5,2024-07-30 18:30:00,Electronics,Hyderabad,Mobile,Credit Card,1,18,1,2024-07-30,0,1,4,1
IND10421,42715.1,2024-07-25 23:30:00,Clothing,Delhi,Mobile,Credit Card,0,23,3,2024-07-25,0,1,1,6
IND10421,26561.79,2024-08-13 12:15:00,Department Store,Mumbai,Mobile,Debit Card,0,12,1,2024-08-13,0,2,0,4
IND10421,39531.02,2024-08-01 01:15:00,Restaurant,Delhi,Mobile,UPI,0,1,3,2024-08-01,0,0,1,2
IND10421,8196.16,2024-08-05 19:30:00,Jewelry,Bengaluru,Tablet,UPI,0,19,0,2024-08-05,2,0,2,3
IND10421,41492.37,2024-08-10 08:45:00,Restaurant,Mumbai,Desktop,UPI,0,8,5,2024-08-10,1,0,0,2
IND10421,7784.92,2024-07-21 08:00:00,Restaurant,Bengaluru,Mobile,Credit Card,0,8,6,2024-07-21,0,1,2,2
IND10421,38346.89,2024-07-25 23:45:00,Travel Agency,Delhi,Desktop,UPI,1,23,3,2024-07-25,1,0,1,5
IND10421,32433.65,2024-08-08 06:00:00,Grocery Store,Bengaluru,Tablet,Debit Card,0,6,3,2024-08-08,2,2,2,0
IND10421,36750.23,2024-07-16 15:45:00,Pharmacy,Delhi,Desktop,Credit Card,0,15,1,2024-07-16,1,1,1,7
IND10421,49931.92,2024-07-15 12:15:00,Grocery Store,Bengaluru,Mobile,UPI,0,12,0,2024-07-15,0,0,2,0
IND10421,32517.65,2024-07-23 16:00:00,Restaurant,Hyderabad,Desktop,Debit Card,0,16,1,2024-07-23,1,2,4,2
IND10422,7862.75,2024-07-16 21:30:00,Grocery Store,Mumbai,Mobile,UPI,0,21,1,2024-07-16,0,0,0,0
IND10422,29961.98,2024-08-08 01:30:00,Clothing,Delhi,Desktop,UPI,0,1,3,2024-08-08,1,0,1,6
IND10422,47838.74,2024-07-22 19:45:00,Travel Agency,Chennai,Desktop,Credit Card,0,19,0,2024-07-22,1,1,3,5
IND10422,16696.76,2024-07-18 04:45:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,4,3,2024-07-18,2,1,2,7
IND10422,29612.26,2024-08-02 14:45:00,Pharmacy,Bengaluru,Tablet,UPI,0,14,4,2024-08-02,2,0,2,7
IND10422,6850.76,2024-07-29 12:00:00,Travel Agency,Bengaluru,Tablet,Credit Card,1,12,0,2024-07-29,2,1,2,5
IND10422,48451.36,2024-07-17 19:45:00,Pharmacy,Mumbai,Mobile,Credit Card,0,19,2,2024-07-17,0,1,0,7
IND10422,12267.07,2024-08-07 08:15:00,Jewelry,Chennai,Desktop,UPI,0,8,2,2024-08-07,1,0,3,3
IND10422,48951.28,2024-08-08 08:15:00,Jewelry,Mumbai,Desktop,UPI,1,8,3,2024-08-08,1,0,0,3
IND10422,34931.39,2024-07-30 09:15:00,Jewelry,Bengaluru,Desktop,Credit Card,1,9,1,2024-07-30,1,1,2,3
IND10422,29482.52,2024-08-13 03:30:00,Grocery Store,Bengaluru,Desktop,UPI,0,3,1,2024-08-13,1,0,2,0
IND10422,18359.87,2024-07-18 17:45:00,Electronics,Delhi,Desktop,Debit Card,0,17,3,2024-07-18,1,2,1,1
IND10423,22492.17,2024-07-17 18:15:00,Electronics,Hyderabad,Tablet,UPI,1,18,2,2024-07-17,2,0,4,1
IND10423,2050.3,2024-08-03 22:00:00,Pharmacy,Hyderabad,Desktop,Credit Card,0,22,5,2024-08-03,1,1,4,7
IND10423,38843.28,2024-08-05 07:30:00,Jewelry,Mumbai,Mobile,Credit Card,1,7,0,2024-08-05,0,1,0,3
IND10423,9109.13,2024-07-27 09:00:00,Grocery Store,Bengaluru,Tablet,Debit Card,0,9,5,2024-07-27,2,2,2,0
IND10423,24207.13,2024-07-20 10:45:00,Restaurant,Mumbai,Mobile,Credit Card,0,10,5,2024-07-20,0,1,0,2
IND10423,13508.97,2024-07-28 19:15:00,Grocery Store,Hyderabad,Tablet,Debit Card,0,19,6,2024-07-28,2,2,4,0
IND10423,10537.86,2024-08-03 00:00:00,Travel Agency,Bengaluru,Desktop,Credit Card,0,0,5,2024-08-03,1,1,2,5
IND10423,31965.71,2024-07-18 14:30:00,Grocery Store,Mumbai,Tablet,UPI,0,14,3,2024-07-18,2,0,0,0
IND10423,32699.42,2024-08-07 09:45:00,Jewelry,Mumbai,Tablet,Debit Card,0,9,2,2024-08-07,2,2,0,3
IND10423,30624.95,2024-07-19 22:15:00,Pharmacy,Mumbai,Desktop,UPI,0,22,4,2024-07-19,1,0,0,7
IND10423,22842.56,2024-08-07 06:15:00,Restaurant,Bengaluru,Desktop,Credit Card,0,6,2,2024-08-07,1,1,2,2
IND10423,48688.44,2024-07-20 06:30:00,Travel Agency,Delhi,Desktop,Credit Card,0,6,5,2024-07-20,1,1,1,5
IND10423,39423.29,2024-07-26 03:30:00,Department Store,Bengaluru,Tablet,Credit Card,0,3,4,2024-07-26,2,1,2,4
IND10424,45097.31,2024-07-26 16:30:00,Pharmacy,Bengaluru,Desktop,Debit Card,0,16,4,2024-07-26,1,2,2,7
IND10424,36422.81,2024-07-31 20:45:00,Electronics,Delhi,Mobile,UPI,0,20,2,2024-07-31,0,0,1,1
IND10424,10957.34,2024-07-26 18:15:00,Travel Agency,Delhi,Desktop,Credit Card,0,18,4,2024-07-26,1,1,1,5
IND10424,5735.28,2024-08-07 21:15:00,Pharmacy,Delhi,Mobile,Credit Card,0,21,2,2024-08-07,0,1,1,7
IND10424,49643.12,2024-07-20 08:30:00,Pharmacy,Bengaluru,Tablet,Credit Card,1,8,5,2024-07-20,2,1,2,7
IND10424,21420.83,2024-07-17 15:15:00,Department Store,Bengaluru,Tablet,UPI,0,15,2,2024-07-17,2,0,2,4
IND10424,4246.78,2024-07-21 14:30:00,Department Store,Delhi,Desktop,Credit Card,0,14,6,2024-07-21,1,1,1,4
IND10424,4813.97,2024-07-27 23:30:00,Restaurant,Chennai,Tablet,UPI,0,23,5,2024-07-27,2,0,3,2
IND10424,32008.51,2024-07-19 10:00:00,Department Store,Hyderabad,Desktop,Credit Card,0,10,4,2024-07-19,1,1,4,4
IND10424,26621.1,2024-08-03 09:00:00,Travel Agency,Mumbai,Mobile,Debit Card,0,9,5,2024-08-03,0,2,0,5
IND10424,263.53,2024-07-18 21:00:00,Pharmacy,Delhi,Desktop,Debit Card,0,21,3,2024-07-18,1,2,1,7
IND10425,37502.72,2024-07-21 23:45:00,Department Store,Chennai,Tablet,Debit Card,0,23,6,2024-07-21,2,2,3,4
IND10425,41701.78,2024-08-03 15:45:00,Pharmacy,Mumbai,Desktop,Debit Card,0,15,5,2024-08-03,1,2,0,7
IND10425,7985.73,2024-08-09 01:45:00,Electronics,Delhi,Mobile,UPI,0,1,4,2024-08-09,0,0,1,1
IND10425,27372.0,2024-07-15 16:00:00,Clothing,Hyderabad,Tablet,UPI,0,16,0,2024-07-15,2,0,4,6
IND10425,8589.5,2024-07-17 11:15:00,Electronics,Delhi,Mobile,Debit Card,0,11,2,2024-07-17,0,2,1,1
IND10425,1187.11,2024-07-22 11:00:00,Electronics,Chennai,Desktop,Credit Card,0,11,0,2024-07-22,1,1,3,1
IND10425,42694.76,2024-08-13 18:00:00,Clothing,Hyderabad,Desktop,Debit Card,0,18,1,2024-08-13,1,2,4,6
IND10425,11304.58,2024-07-16 03:45:00,Pharmacy,Chennai,Tablet,Credit Card,0,3,1,2024-07-16,2,1,3,7
IND10425,45484.94,2024-07-27 20:45:00,Restaurant,Mumbai,Tablet,Credit Card,0,20,5,2024-07-27,2,1,0,2
IND10425,33093.4,2024-08-11 13:00:00,Electronics,Mumbai,Desktop,UPI,1,13,6,2024-08-11,1,0,0,1
IND10425,44722.5,2024-07-28 02:45:00,Jewelry,Delhi,Mobile,Debit Card,1,2,6,2024-07-28,0,2,1,3
IND10425,44206.6,2024-08-12 20:45:00,Electronics,Bengaluru,Mobile,UPI,0,20,0,2024-08-12,0,0,2,1
IND10425,13695.35,2024-07-19 22:15:00,Department Store,Chennai,Tablet,Credit Card,0,22,4,2024-07-19,2,1,3,4
IND10425,6271.34,2024-07-30 01:45:00,Pharmacy,Chennai,Mobile,Credit Card,0,1,1,2024-07-30,0,1,3,7
IND10426,32263.78,2024-08-12 10:30:00,Pharmacy,Chennai,Desktop,Credit Card,0,10,0,2024-08-12,1,1,3,7
IND10426,4104.56,2024-07-22 17:15:00,Grocery Store,Bengaluru,Desktop,Credit Card,0,17,0,2024-07-22,1,1,2,0
IND10426,44094.99,2024-07-21 21:30:00,Grocery Store,Bengaluru,Desktop,Credit Card,0,21,6,2024-07-21,1,1,2,0
IND10426,1513.33,2024-07-18 14:00:00,Travel Agency,Hyderabad,Desktop,Debit Card,0,14,3,2024-07-18,1,2,4,5
IND10426,42652.62,2024-08-10 11:30:00,Travel Agency,Bengaluru,Tablet,Debit Card,1,11,5,2024-08-10,2,2,2,5
IND10426,20483.5,2024-07-26 13:45:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,13,4,2024-07-26,2,1,2,7
IND10426,25175.87,2024-08-12 14:45:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,14,0,2024-08-12,2,1,2,7
IND10426,35999.49,2024-07-21 12:00:00,Travel Agency,Bengaluru,Desktop,Credit Card,0,12,6,2024-07-21,1,1,2,5
IND10426,40246.07,2024-08-07 06:30:00,Clothing,Mumbai,Mobile,UPI,0,6,2,2024-08-07,0,0,0,6
IND10426,14665.16,2024-08-02 05:15:00,Travel Agency,Mumbai,Desktop,Debit Card,0,5,4,2024-08-02,1,2,0,5
IND10426,11013.57,2024-08-13 17:15:00,Clothing,Delhi,Desktop,UPI,0,17,1,2024-08-13,1,0,1,6
IND10426,19693.64,2024-08-10 18:45:00,Pharmacy,Chennai,Desktop,Debit Card,0,18,5,2024-08-10,1,2,3,7
IND10426,18330.32,2024-08-09 17:45:00,Electronics,Hyderabad,Mobile,Debit Card,1,17,4,2024-08-09,0,2,4,1
IND10426,49439.22,2024-08-08 02:30:00,Clothing,Chennai,Desktop,UPI,0,2,3,2024-08-08,1,0,3,6
IND10427,4824.25,2024-08-06 10:00:00,Department Store,Hyderabad,Tablet,Debit Card,0,10,1,2024-08-06,2,2,4,4
IND10427,46785.57,2024-07-31 11:30:00,Jewelry,Hyderabad,Desktop,UPI,1,11,2,2024-07-31,1,0,4,3
IND10427,41367.8,2024-07-30 16:30:00,Department Store,Bengaluru,Tablet,UPI,0,16,1,2024-07-30,2,0,2,4
IND10427,37932.1,2024-07-24 02:00:00,Jewelry,Delhi,Mobile,UPI,1,2,2,2024-07-24,0,0,1,3
IND10427,41112.71,2024-08-09 14:00:00,Pharmacy,Delhi,Desktop,Debit Card,0,14,4,2024-08-09,1,2,1,7
IND10427,17321.26,2024-08-11 15:30:00,Pharmacy,Mumbai,Desktop,Credit Card,0,15,6,2024-08-11,1,1,0,7
IND10427,39189.09,2024-08-11 18:15:00,Electronics,Hyderabad,Mobile,Debit Card,0,18,6,2024-08-11,0,2,4,1
IND10427,49079.08,2024-07-19 11:15:00,Clothing,Bengaluru,Tablet,Debit Card,0,11,4,2024-07-19,2,2,2,6
IND10427,36165.09,2024-07-24 00:15:00,Grocery Store,Bengaluru,Mobile,Credit Card,0,0,2,2024-07-24,0,1,2,0
IND10427,7905.34,2024-07-18 11:45:00,Jewelry,Hyderabad,Desktop,Credit Card,0,11,3,2024-07-18,1,1,4,3
IND10427,8263.96,2024-08-03 04:00:00,Travel Agency,Bengaluru,Mobile,Credit Card,0,4,5,2024-08-03,0,1,2,5
IND10427,6394.13,2024-07-16 20:00:00,Pharmacy,Bengaluru,Tablet,Credit Card,0,20,1,2024-07-16,2,1,2,7
IND10428,19961.22,2024-08-01 09:00:00,Grocery Store,Bengaluru,Desktop,UPI,0,9,3,2024-08-01,1,0,2,0
IND10428,22943.69,2024-07-16 02:15:00,Restaurant,Bengaluru,Desktop,Debit Card,0,2,1,2024-07-16,1,2,2,2
IND10428,46000.57,2024-07-30 21:45:00,Pharmacy,Delhi,Desktop,UPI,0,21,1,2024-07-30,1,0,1,7
IND10428,33744.09,2024-07-19 14:15:00,Restaurant,Delhi,Mobile,UPI,0,14,4,2024-07-19,0,0,1,2
